# Array shape: (31, 6, 11)
# New slice
0.00045 0.00114 0.00120 0.00104 0.00042 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
0.00118 0.00212 0.00229 0.00226 0.00065 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
0.00383 0.00670 0.00538 0.00378 0.00079 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
0.00772 0.01540 0.01127 0.00553 0.02930 0.09879 0.05512 0.03139 0.01767 0.00684 0.09275
0.00018 0.00035 0.00012 0.00019 0.00012 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
0.00002 0.00003 0.00002 0.00004 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
# New slice
0.00047 0.00098 0.00120 0.00110 0.00039 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
0.00114 0.00246 0.00260 0.00175 0.00071 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
0.00389 0.00643 0.00522 0.00379 0.00119 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
0.01005 0.01574 0.00529 0.00521 0.02906 0.09879 0.05512 0.03139 0.01767 0.00684 0.09275
0.00031 0.00014 0.00002 0.00004 0.00011 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
0.00007 0.00000 0.00000 0.00000 0.00002 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
# New slice
0.00043 0.00116 0.00125 0.00096 0.00041 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
0.00115 0.00236 0.00204 0.00238 0.00091 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
0.00380 0.00691 0.00539 0.00340 0.00144 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
0.01209 0.01024 0.00822 0.00533 0.02684 0.09879 0.05512 0.03139 0.01767 0.00684 0.09275
0.00031 0.00004 0.00007 0.00003 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
0.00006 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
# New slice
0.00035 0.00096 0.00108 0.00098 0.00043 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
0.00116 0.00238 0.00229 0.00210 0.00083 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
0.00338 0.00627 0.00522 0.00408 0.00094 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
0.01082 0.01308 0.00876 0.00648 0.02555 0.09879 0.05512 0.03139 0.01767 0.00684 0.09275
0.00022 0.00023 0.00000 0.00001 0.00002 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
0.00006 0.00002 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
# New slice
0.00044 0.00108 0.00122 0.00119 0.00050 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
0.00123 0.00241 0.00215 0.00208 0.00087 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
0.00359 0.00554 0.00538 0.00447 0.00138 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
0.00848 0.01753 0.00912 0.00565 0.02526 0.09879 0.05512 0.03139 0.01767 0.00684 0.09275
0.00005 0.00035 0.00001 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
0.00002 0.00008 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
# New slice
0.00055 0.00102 0.00106 0.00105 0.00045 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
0.00104 0.00218 0.00227 0.00204 0.00077 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
0.00376 0.00616 0.00503 0.00345 0.00133 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
0.00673 0.01636 0.01327 0.00632 0.02288 0.09879 0.05512 0.03139 0.01767 0.00684 0.09275
0.00011 0.00015 0.00013 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
0.00002 0.00004 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
# New slice
0.00050 0.00120 0.00113 0.00092 0.00050 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
0.00101 0.00205 0.00211 0.00206 0.00091 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
0.00306 0.00620 0.00537 0.00395 0.00089 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
0.00758 0.01806 0.01090 0.00760 0.02152 0.09879 0.05512 0.03139 0.01767 0.00684 0.09275
0.00000 0.00010 0.00012 0.00006 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
0.00000 0.00002 0.00003 0.00001 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
# New slice
0.00052 0.00104 0.00123 0.00104 0.00048 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
0.00116 0.00218 0.00202 0.00195 0.00064 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
0.00365 0.00625 0.00560 0.00355 0.00116 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
0.00864 0.01830 0.00877 0.00222 0.02475 0.09879 0.05512 0.03139 0.01767 0.00684 0.09275
0.00000 0.00005 0.00000 0.00007 0.00011 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
0.00000 0.00001 0.00000 0.00002 0.00002 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
# New slice
0.00057 0.00095 0.00116 0.00094 0.00047 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
0.00129 0.00223 0.00254 0.00196 0.00067 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
0.00361 0.00641 0.00579 0.00325 0.00098 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
0.01062 0.01724 0.00521 0.00384 0.02338 0.09879 0.05512 0.03139 0.01767 0.00684 0.09275
0.00000 0.00001 0.00025 0.00012 0.00004 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
0.00000 0.00000 0.00000 0.00005 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
# New slice
0.00044 0.00122 0.00114 0.00095 0.00041 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
0.00101 0.00234 0.00257 0.00209 0.00099 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
0.00417 0.00717 0.00601 0.00334 0.00108 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
0.00980 0.01434 0.00645 0.00589 0.02130 0.09879 0.05512 0.03139 0.01767 0.00684 0.09275
0.00000 0.00000 0.00004 0.00028 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
0.00000 0.00000 0.00000 0.00006 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
# New slice
0.00048 0.00106 0.00116 0.00102 0.00058 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
0.00103 0.00227 0.00224 0.00184 0.00057 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
0.00415 0.00673 0.00465 0.00332 0.00129 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
0.00820 0.01206 0.01006 0.00382 0.02143 0.09879 0.05512 0.03139 0.01767 0.00684 0.09275
0.00000 0.00000 0.00020 0.00000 0.00004 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
0.00000 0.00000 0.00007 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
# New slice
0.00050 0.00098 0.00114 0.00102 0.00047 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
0.00101 0.00217 0.00225 0.00186 0.00067 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
0.00391 0.00577 0.00401 0.00347 0.00070 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
0.00527 0.01205 0.01002 0.00469 0.02141 0.09879 0.05512 0.03139 0.01767 0.00684 0.09275
0.00000 0.00023 0.00000 0.00000 0.00006 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
0.00000 0.00008 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
# New slice
0.00061 0.00109 0.00112 0.00099 0.00040 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
0.00114 0.00211 0.00234 0.00169 0.00068 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
0.00404 0.00562 0.00492 0.00378 0.00097 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
0.00271 0.01335 0.00678 0.00510 0.02185 0.09879 0.05512 0.03139 0.01767 0.00684 0.09275
0.00000 0.00023 0.00000 0.00005 0.00006 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
0.00000 0.00009 0.00000 0.00001 0.00002 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
# New slice
0.00061 0.00115 0.00134 0.00123 0.00051 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
0.00141 0.00246 0.00266 0.00211 0.00092 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
0.00340 0.00603 0.00486 0.00308 0.00152 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
0.00510 0.01018 0.00567 0.00481 0.02203 0.09879 0.05512 0.03139 0.01767 0.00684 0.09275
0.00003 0.00024 0.00000 0.00014 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
0.00000 0.00009 0.00000 0.00005 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
# New slice
0.00045 0.00105 0.00119 0.00094 0.00054 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
0.00117 0.00231 0.00216 0.00211 0.00092 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
0.00385 0.00535 0.00493 0.00324 0.00120 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
0.00564 0.01045 0.00494 0.00669 0.02068 0.09879 0.05512 0.03139 0.01767 0.00684 0.09275
0.00001 0.00027 0.00020 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
0.00000 0.00008 0.00006 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
# New slice
0.00037 0.00106 0.00109 0.00096 0.00053 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
0.00115 0.00248 0.00225 0.00215 0.00097 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
0.00406 0.00529 0.00397 0.00377 0.00148 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
0.00647 0.01005 0.00697 0.00386 0.02068 0.09879 0.05512 0.03139 0.01767 0.00684 0.09275
0.00001 0.00029 0.00013 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
0.00000 0.00010 0.00006 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
# New slice
0.00052 0.00116 0.00104 0.00105 0.00059 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
0.00117 0.00259 0.00201 0.00189 0.00080 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
0.00395 0.00603 0.00501 0.00323 0.00137 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
0.00710 0.00960 0.00937 0.00330 0.02133 0.09879 0.05512 0.03139 0.01767 0.00684 0.09275
0.00028 0.00000 0.00015 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
0.00010 0.00000 0.00005 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
# New slice
0.00043 0.00104 0.00119 0.00092 0.00045 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
0.00120 0.00234 0.00235 0.00169 0.00071 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
0.00389 0.00675 0.00488 0.00315 0.00097 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
0.00722 0.01248 0.00670 0.00790 0.02192 0.09879 0.05512 0.03139 0.01767 0.00684 0.09275
0.00028 0.00000 0.00000 0.00009 0.00009 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
0.00009 0.00000 0.00000 0.00003 0.00012 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
# New slice
0.00045 0.00112 0.00100 0.00099 0.00049 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
0.00090 0.00265 0.00245 0.00169 0.00084 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
0.00325 0.00758 0.00496 0.00230 0.00100 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
0.01240 0.01020 0.00795 0.00968 0.02127 0.09879 0.05512 0.03139 0.01767 0.00684 0.09275
0.00025 0.00002 0.00000 0.00065 0.00043 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
0.00007 0.00000 0.00000 0.00012 0.00013 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
# New slice
0.00036 0.00103 0.00106 0.00096 0.00056 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
0.00083 0.00233 0.00204 0.00170 0.00082 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
0.00370 0.00732 0.00484 0.00296 0.00104 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
0.01330 0.01457 0.01294 0.00736 0.01751 0.09879 0.05512 0.03139 0.01767 0.00684 0.09275
0.00017 0.00023 0.00115 0.00085 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
0.00001 0.00006 0.00005 0.00028 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
# New slice
0.00042 0.00104 0.00127 0.00099 0.00037 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
0.00088 0.00218 0.00213 0.00187 0.00068 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
0.00455 0.00656 0.00497 0.00377 0.00085 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
0.01445 0.02237 0.01140 0.00155 0.01779 0.09879 0.05512 0.03139 0.01767 0.00684 0.09275
0.00017 0.00134 0.00185 0.00000 0.00005 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
0.00000 0.00012 0.00038 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
# New slice
0.00047 0.00091 0.00118 0.00114 0.00058 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
0.00095 0.00220 0.00260 0.00200 0.00092 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
0.00398 0.00677 0.00485 0.00252 0.00093 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
0.01748 0.02878 0.00393 0.00417 0.01642 0.09879 0.05512 0.03139 0.01767 0.00684 0.09275
0.00020 0.00377 0.00000 0.00020 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
0.00000 0.00055 0.00000 0.00003 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
# New slice
0.00031 0.00086 0.00129 0.00105 0.00043 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
0.00069 0.00199 0.00251 0.00182 0.00090 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
0.00333 0.00796 0.00505 0.00340 0.00107 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
0.02262 0.02169 0.00677 0.00289 0.01728 0.09879 0.05512 0.03139 0.01767 0.00684 0.09275
0.00289 0.00157 0.00009 0.00000 0.00012 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
0.00016 0.00039 0.00001 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
# New slice
0.00046 0.00122 0.00117 0.00094 0.00043 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
0.00090 0.00233 0.00230 0.00193 0.00081 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
0.00354 0.00688 0.00524 0.00359 0.00093 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
0.02049 0.02016 0.00940 0.00429 0.01798 0.09879 0.05512 0.03139 0.01767 0.00684 0.09275
0.00354 0.00072 0.00009 0.00006 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
0.00060 0.00001 0.00001 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
# New slice
0.00049 0.00109 0.00113 0.00088 0.00047 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
0.00126 0.00214 0.00207 0.00198 0.00072 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
0.00337 0.00623 0.00617 0.00404 0.00152 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
0.01096 0.02812 0.00825 0.00775 0.01699 0.09879 0.05512 0.03139 0.01767 0.00684 0.09275
0.00073 0.00319 0.00008 0.00006 0.00002 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
0.00003 0.00063 0.00001 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
# New slice
0.00060 0.00081 0.00102 0.00106 0.00054 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
0.00131 0.00190 0.00206 0.00193 0.00085 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
0.00363 0.00708 0.00528 0.00458 0.00165 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
0.00613 0.02465 0.01774 0.00579 0.01593 0.09879 0.05512 0.03139 0.01767 0.00684 0.09275
0.00009 0.00302 0.00042 0.00003 0.00002 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
0.00001 0.00055 0.00005 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
# New slice
0.00042 0.00095 0.00107 0.00104 0.00046 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
0.00125 0.00253 0.00202 0.00191 0.00086 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
0.00359 0.00759 0.00511 0.00334 0.00147 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
0.00685 0.01525 0.01870 0.00993 0.01520 0.09879 0.05512 0.03139 0.01767 0.00684 0.09275
0.00017 0.00000 0.00232 0.00011 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
0.00003 0.00000 0.00057 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
# New slice
0.00044 0.00100 0.00118 0.00096 0.00040 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
0.00101 0.00268 0.00261 0.00170 0.00067 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
0.00404 0.00660 0.00575 0.00344 0.00105 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
0.00781 0.01340 0.01083 0.00987 0.01911 0.09879 0.05512 0.03139 0.01767 0.00684 0.09275
0.00012 0.00009 0.00001 0.00151 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
0.00003 0.00001 0.00000 0.00043 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
# New slice
0.00057 0.00099 0.00110 0.00105 0.00053 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
0.00088 0.00259 0.00240 0.00189 0.00083 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
0.00332 0.00695 0.00628 0.00393 0.00098 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
0.01058 0.01153 0.00333 0.00771 0.02017 0.09879 0.05512 0.03139 0.01767 0.00684 0.09275
0.00015 0.00007 0.00000 0.00010 0.00069 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
0.00002 0.00000 0.00000 0.00001 0.00027 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
# New slice
0.00051 0.00106 0.00126 0.00116 0.00054 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
0.00072 0.00253 0.00244 0.00212 0.00086 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
0.00341 0.00702 0.00609 0.00412 0.00160 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
0.01201 0.00818 0.00615 0.00209 0.01844 0.09879 0.05512 0.03139 0.01767 0.00684 0.09275
0.00008 0.00005 0.00004 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
0.00001 0.00002 0.00000 0.00000 0.00009 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
# New slice
0.00045 0.00103 0.00114 0.00108 0.00058 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
0.00123 0.00256 0.00242 0.00180 0.00087 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
0.00401 0.00632 0.00691 0.00421 0.00101 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
0.00707 0.01233 0.00530 0.00496 0.01487 0.09879 0.05512 0.03139 0.01767 0.00684 0.09275
0.00004 0.00007 0.00002 0.00005 0.00001 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
0.00000 0.00002 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
